"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"CICDNERV","Diseases of the nervous system","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2016","2016",25.3,,
"CICDCIRC","Diseases of the circulatory system","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2000","2000",451.8,,
"CICDCIRC","Diseases of the circulatory system","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2001","2001",442.7,,
"CICDCIRC","Diseases of the circulatory system","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2002","2002",444.6,,
"CICDCIRC","Diseases of the circulatory system","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2003","2003",448.8,,
"CICDCIRC","Diseases of the circulatory system","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2004","2004",411.4,,
"CICDCIRC","Diseases of the circulatory system","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2005","2005",398.4,,
"CICDCIRC","Diseases of the circulatory system","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2006","2006",374.8,,
"CICDCIRC","Diseases of the circulatory system","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2007","2007",362.6,,
"CICDCIRC","Diseases of the circulatory system","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2008","2008",351,,
"CICDCIRC","Diseases of the circulatory system","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2009","2009",341.7,,
"CICDCIRC","Diseases of the circulatory system","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2010","2010",328.7,,
"CICDCIRC","Diseases of the circulatory system","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2011","2011",310.2,,
"CICDCIRC","Diseases of the circulatory system","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2012","2012",308.6,,
"CICDCIRC","Diseases of the circulatory system","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2013","2013",316.7,,
"CICDCIRC","Diseases of the circulatory system","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2014","2014",294.4,,
"CICDCIRC","Diseases of the circulatory system","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2015","2015",301.7,,
"CICDCIRC","Diseases of the circulatory system","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2016","2016",280.4,,
"CICDISCH","Ischaemic heart diseases","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2000","2000",190.8,,
"CICDISCH","Ischaemic heart diseases","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2001","2001",185.2,,
"CICDISCH","Ischaemic heart diseases","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2002","2002",184.2,,
"CICDISCH","Ischaemic heart diseases","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2003","2003",182.5,,
"CICDISCH","Ischaemic heart diseases","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2004","2004",168,,
"CICDISCH","Ischaemic heart diseases","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2005","2005",159.1,,
"CICDISCH","Ischaemic heart diseases","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2006","2006",149.2,,
"CICDISCH","Ischaemic heart diseases","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2007","2007",140.9,,
"CICDISCH","Ischaemic heart diseases","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2008","2008",132,,
"CICDISCH","Ischaemic heart diseases","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2009","2009",129.4,,
"CICDISCH","Ischaemic heart diseases","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2010","2010",123.8,,
"CICDISCH","Ischaemic heart diseases","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2011","2011",115.2,,
"CICDISCH","Ischaemic heart diseases","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2012","2012",113.4,,
"CICDISCH","Ischaemic heart diseases","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2013","2013",115.2,,
"CICDISCH","Ischaemic heart diseases","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2014","2014",105.7,,
"CICDISCH","Ischaemic heart diseases","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2015","2015",108.8,,
"CICDISCH","Ischaemic heart diseases","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2016","2016",101.6,,
"CICDMYOC","Acute myocardial infarction","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2000","2000",82.5,,
"CICDMYOC","Acute myocardial infarction","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2001","2001",78.6,,
"CICDMYOC","Acute myocardial infarction","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2002","2002",75.9,,
"CICDMYOC","Acute myocardial infarction","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2003","2003",75.4,,
"CICDMYOC","Acute myocardial infarction","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2004","2004",71.9,,
"CICDMYOC","Acute myocardial infarction","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2005","2005",69.3,,
"CICDMYOC","Acute myocardial infarction","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2006","2006",66.1,,
"CICDMYOC","Acute myocardial infarction","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2007","2007",61.9,,
"CICDMYOC","Acute myocardial infarction","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2008","2008",59.3,,
"CICDMYOC","Acute myocardial infarction","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2009","2009",57.5,,
"CICDMYOC","Acute myocardial infarction","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2010","2010",55.2,,
"CICDMYOC","Acute myocardial infarction","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2011","2011",50.5,,
"CICDMYOC","Acute myocardial infarction","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2012","2012",49.6,,
"CICDMYOC","Acute myocardial infarction","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2013","2013",49.2,,
"CICDMYOC","Acute myocardial infarction","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2014","2014",44.3,,
"CICDMYOC","Acute myocardial infarction","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2015","2015",44,,
"CICDMYOC","Acute myocardial infarction","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2016","2016",41.3,,
"CICDCERV","Cerebrovascular diseases","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2000","2000",93,,
"CICDCERV","Cerebrovascular diseases","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2001","2001",89.4,,
"CICDCERV","Cerebrovascular diseases","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2002","2002",87.8,,
"CICDCERV","Cerebrovascular diseases","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2003","2003",85,,
"CICDCERV","Cerebrovascular diseases","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2004","2004",76.4,,
"CICDCERV","Cerebrovascular diseases","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2005","2005",72.7,,
"CICDCERV","Cerebrovascular diseases","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2006","2006",67.9,,
"CICDCERV","Cerebrovascular diseases","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2007","2007",62.6,,
"CICDCERV","Cerebrovascular diseases","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2008","2008",62,,
"CICDCERV","Cerebrovascular diseases","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2009","2009",59.9,,
"CICDCERV","Cerebrovascular diseases","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2010","2010",57.2,,
"CICDCERV","Cerebrovascular diseases","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2011","2011",53.4,,
"CICDCERV","Cerebrovascular diseases","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2012","2012",51.9,,
"CICDCERV","Cerebrovascular diseases","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2013","2013",52.1,,
"CICDCERV","Cerebrovascular diseases","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2014","2014",47.9,,
"CICDCERV","Cerebrovascular diseases","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2015","2015",48,,
"CICDCERV","Cerebrovascular diseases","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2016","2016",46.1,,
"CICDREPS","Diseases of the respiratory system","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2000","2000",59,,
"CICDREPS","Diseases of the respiratory system","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2001","2001",54.4,,
"CICDREPS","Diseases of the respiratory system","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2002","2002",59.9,,
"CICDREPS","Diseases of the respiratory system","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2003","2003",64.7,,
"CICDREPS","Diseases of the respiratory system","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2004","2004",57.6,,
"CICDREPS","Diseases of the respiratory system","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2005","2005",61.6,,
"CICDREPS","Diseases of the respiratory system","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2006","2006",56.6,,
"CICDREPS","Diseases of the respiratory system","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2007","2007",58,,
"CICDREPS","Diseases of the respiratory system","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2008","2008",57.6,,
"CICDREPS","Diseases of the respiratory system","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2009","2009",60.3,,
"CICDREPS","Diseases of the respiratory system","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2010","2010",56.1,,
"CICDREPS","Diseases of the respiratory system","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2011","2011",54.3,,
"CICDREPS","Diseases of the respiratory system","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2012","2012",53.4,,
"CICDREPS","Diseases of the respiratory system","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2013","2013",58,,
"CICDREPS","Diseases of the respiratory system","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2014","2014",51.1,,
"CICDREPS","Diseases of the respiratory system","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2015","2015",58.1,,
"CICDREPS","Diseases of the respiratory system","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2016","2016",53.7,,
"CICDINPN","Influenza","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2000","2000",0.3,,
"CICDINPN","Influenza","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2001","2001",0.1,,
"CICDINPN","Influenza","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2002","2002",0.1,,
"CICDINPN","Influenza","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2003","2003",0.4,,
"CICDINPN","Influenza","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2004","2004",0.1,,
"CICDINPN","Influenza","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2005","2005",0.3,,
"CICDINPN","Influenza","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2006","2006",0.1,,
"CICDINPN","Influenza","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2007","2007",0.1,,
"CICDINPN","Influenza","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2008","2008",0.1,,
"CICDINPN","Influenza","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2009","2009",0.2,,
"CICDINPN","Influenza","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2010","2010",0,,
"CICDINPN","Influenza","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2011","2011",0.1,,
"CICDINPN","Influenza","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2012","2012",0.1,,
"CICDINPN","Influenza","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2013","2013",0.3,,
"CICDINPN","Influenza","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2014","2014",0.1,,
"CICDINPN","Influenza","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2015","2015",0.5,,
"CICDINPN","Influenza","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2016","2016",0.3,,
"CICDBAEM","Chronic obstructive Pulmonary diseases","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2000","2000",25.1,,
"CICDBAEM","Chronic obstructive Pulmonary diseases","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2001","2001",23.1,,
"CICDBAEM","Chronic obstructive Pulmonary diseases","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2002","2002",24.9,,
"CICDBAEM","Chronic obstructive Pulmonary diseases","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2003","2003",26.8,,
"CICDBAEM","Chronic obstructive Pulmonary diseases","TXCMILTX","Deaths per 100 000 population (standardised rates)","DEU","Germany","2004","2004",23.8,,
